status,year,country,region,borrowerCode,borrowerType,borrowerNotGouv,financier,financeType,group,reportedValue,reportedUnit,cleanUSD,interestRate,liborRate,repayment,grace,term,purpose
Implementation,2019,Ghana,WA,,,Government,Sinohydro Ltd.,SC,1.0,647,USD,550,,6M Libor+2.8%,12.0,3.0,15,Construction/Rehabilitation of Selected Roads and Interchanges in Ghana- Phase 1
Implementation,2018,Ghana,WA,,,Government,Eximbank,CL,1.0,119,USD,119,2,,15.0,5.0,20,"Upgrading of Polytechnics, Technical and Vocational Training Centers"
Implementation,2019,Ghana,WA,,,Government,Eximbank,PEBC,1.0,234,USD,199,2.5,,15.0,5.0,20,"Integrated National Security Communications Enhancement Network (ALPHA) Project - Phase II
"
Signed,2019,Ghana,WA,,,Government,ICBC,CommL,1.0,95,USD,95,,libor + 1.95%,11.0,4.0,15,"Electrification of 1,033 communities in Ashanti, Brong Ahafo, Eastern, Volta and Western Regions - Phase 2 (582 communities)  under Self-Help Electrification Programme (SHEP) Phase V"
Implementation,2019,Ghana,WA,,,Government,Poly Technologies Inc.,SC,1.0,100,USD,100,,US Libor+4.0% margin,7.0,0.5,7.5,Execution and Completion of the Military Housing Units for the Ghana Armed Forces
Signed,2003,Guinea,WA,,,Government,CIDCA,ZIL,1.0,6,USD,6,0,,,,,Unknown
Signed,2004,Guinea,WA,,,Government,CIDCA,ZIL,1.0,2,USD,2,0.00,,,,,Unknown
Signed,2005,Guinea,WA,,,Government,CIDCA,ZIL,1.0,18,USD,18,0.00,,,,,Unknown
Signed,2006,Guinea,WA,,,Government,CIDCA,ZIL,1.0,3,USD,3,0,,,,,Unknown
Signed,2011,Guinea,WA,,,Government,CIDCA,ZIL,1.0,20,CNY,3,0,,,,,Unknown
Completed,2011,Guinea,WA,,,Government,Eximbank,PEBC,1.0,335,USD,335,,,,,,Kaleta Hydropower Project 240MW
Completed,2018,Guinea,WA,6.0,JV,"Souapiti Hydropower SPV (Guinea 51%, CWEC 49%)",Eximbank,PEBC,1.0,1175,USD,1175,,,,,,Souapiti Hydropower Project 450MW
Signed,2006,Guinea,WA,,,Government,CN Gov,Loan,1.0,4,USD,4,,,,,,Kinkon Hydropower Project 3.4MW
Signed,2004,Guinea,WA,,,Government,CN Gov,Loan,1.0,2,USD,2,,,,,,Tinkisso Hydropower Project 11MW
Signed,2006,Guinea,WA,,,Government,Eximbank,CL,1.0,9,USD,9,,,,,,E-government
Completed,2014,Guinea,WA,,,Government,Eximbank,CL,1.0,50,USD,50,,,,,,Societe des Telecoms de Guinea (Sotelgui) Equipment
Completed,2014,Guinea,WA,,,Government,Eximbank,CL,1.0,214,USD,214,,,,,,National Backbone Fiber Optics
Implementation,2018,Guinea,WA,,,Government,Eximbank,Loan,1.0,300,USD,255,,,,,,"Kansonyah Social Housing - 50,000 units"
Implementation,2018,Guinea,WA,,,Government,ICBC,FA-sub,1.0,375,USD,375,2.5,,,4.0,15,"N1 Highway Rehabilitation, 96km (Coyah-Mamou-Dabola)"
Implementation,2018,Guinea,WA,,,Government,ICBC,FA-sub,1.0,212,USD,212,2.5,,,4.0,15,Conakry Municipal Road Construction & Matoto and Kagbelen Flyovers Rehabilitation
Completed,2005,Guinea,WA,,,Government,"Huawei Technologies Co., Ltd.",SC,1.0,33,USD,33,5,,,,3,Sotelgui Telecoms Equipment and Network Expansion
Signed,2006,Liberia,WA,,,Government,CIDCA,ZIL,1.0,5,USD,5,,,,,10,SKD Sports Complex Renovations and other projects
Completed,2017,Liberia,WA,,,Government,Eximbank,CL,1.0,50,USD,50,2,,13.0,7.0,20,Roberts International Airport Rehabilitation
Signed,2000,Mali,WA,,,Government,Eximbank,CL,1.0,150,CNY,18,,,,,,Cement Factory
Completed,2008,Mali,WA,6.0,JV,"New Complexe Sucrier Du Kala Superieur SA (N-Sukala) (CLETC 60%, Mali 40%)",Eximbank,CL,1.0,500,CNY,73,,,,,,"Sukala Sugar Refinery, 3rd Sugar Refinery/N-Sukala "
Completed,2010,Mali,WA,,,Government,Eximbank,CL,1.0,77250,XOF,157,,,,,,Bamako-Ségou Road Renovation Phase 1
Signed,2011,Mali,WA,,,Government,CIDCA,ZIL,1.0,50,CNY,8,0,,,,,Unknown
Implementation,2013,Mali,WA,,,Government,Eximbank,EBC,1.0,145,USD,145,,,,,,Gouina Hydropower Project 140MW
Signed,2013,Mali,WA,,,Government,CIDCA,ZIL,1.0,4000,XOF,8,0,,,,,"Unknown, Humanitarian Aid and Public Works "
Implementation,2011,Mali,WA,,,Government,Eximbank,CL,1.0,277,CNY,44,,,,,,Fiber Optics and Telecom Modernization Project
Implementation,2012,Mali,WA,,,Government,CIDCA,ZIL,1.0,16800,XOF,34,0,,,,,Economic and Technical Cooperation
Signed,2014,Mali,WA,,,Government,CIDCA,ZIL,1.0,8000,XOF,15,0,,,,,Unknown
Implementation,2014,Mali,WA,,,Government,Eximbank,CL,1.0,35000,XOF,65,,,,,,National Broadband Network
Implementation,2018,Mali,WA,,,Government,Eximbank,Loan,1.0,93790,XOF,164,,,,,,Mali Digital 2020 (Mali Numerique 2020)
Completed,2006,Mauritania,WA,,,Government,CIDCA,ZIL,1.0,2025,MRO,7,0,,,,,Poverty Alleviation Program
Completed,2009,Mauritania,WA,,,Government,Eximbank,CL,1.0,2000,CNY,293,2,,,5.0,20,Nouakchott Friendship Port Expansion
Completed,2010,Mauritania,WA,,,Government,Eximbank,CL,1.0,583,CNY,88,,,,,,"Assaba and Brakna, Poverty Delta Highway, Aftout Chergui Road, 172km"
Signed,2010,Mauritania,WA,,,Government,CIDCA,ZIL,1.0,60,CNY,9,0,,,,,Unknown
Completed,2013,Mauritania,WA,,,Government,CIDCA,ZIL,1.0,17,USD,17,0,,,,,Unknown
Signed,2014,Mauritania,WA,,,Government,CIDCA,ZIL,1.0,17,USD,17,0,,,,,Unknown
Signed,2019,Mauritania,WA,,,Government,Eximbank,CL,1.0,87,USD,87,2,,15.0,5.0,20,Integrated Marine Industrial Park and Capital Fishing Port Projects
Implementation,2013,Mauritania,WA,,,Government,Eximbank,CL,1.0,139,USD,139,2,,,9.0,20,Gouina Hydropower Project 140MW-Mauritania portion
Completed,2008,Niger,WA,6.0,JV,"Société de Raffinage de Zinder (SORAZ) (CNPC 60%, Niger 40%)",Eximbank,SC,1.0,352,USD,352,,Libor+3.5,,,11,SORAZ Oil Refinery Near Zinder
Completed,2011,Niger,WA,,,Government,Eximbank,CL,1.0,650,CNY,103,1,,15.0,5.0,20,Azelik Uranium Mine
Completed,2012,Niger,WA,,,Government,Eximbank,CL,1.0,310,CNY,50,,,,,,Potable Water Project Near Zinder
Implementation,2013,Niger,WA,2.0,AfrStateCom,Nigerian Telecommunications Society (Sonitel) (SOE),Eximbank,CL,1.0,623,CNY,103,1,,,,20?,Fiber-optic Backbone
Implementation,2013,Niger,WA,,,Government,Eximbank,CL,1.0,463,CNY,76,,,,,,"259km SORAZ-Zinder et Maradi-Malbaza Transmission Line, 132kV"
Implementation,2015,Niger,WA,,,Government,CIDCA,ZIL,1.0,15,USD,15,0,,,,,Third Bridge over Niger River (The General Seyni Kountché Bridge)
Completed,2002,Nigeria,WA,,,Government,"Alcatel-Lucent Shanghai Bell Co., Ltd.",SC,1.0,78,USD,78,Am,,,3.0,11,ALCATEL Nigerian Local Government Rural Telephony Project
Completed,2002,Nigeria,WA,,,Government,Zhongxing Telecommunication Equipment Corporation (ZTE),SC,1.0,82,USD,82,3.5,,,6.0,12,ZTE Nigerian Local Government Rural Telephony Project
Completed,2002,Nigeria,WA,,,Government,Shandong Electric Power Construction Corporation III (SEPCO III),SC,1.0,115,USD,115,6,,,6.0,12,"Ogun State, Papalanto Gas Power Project 335 MW "
Completed,2002,Nigeria,WA,,,Government,China Machinery Engineering Corporation (CMEC),SC,1.0,115,USD,115,6,,,6.0,12,"Ondo State, Omotosho Gas Power Plant Project 335 MW "
Completed,2006,Nigeria,WA,,,Government,Eximbank,PEBC,1.0,200,USD,200,3,,,4.0,12,Nigerian Communications Satellite (NIGCOMSAT)
Completed,2010,Nigeria,WA,,,Government,Eximbank,PEBC,1.0,400,USD,400,2.5,,,7.0,20,Public Security Communication System Project
Completed,2012,Nigeria,WA,,,Government,Eximbank,PEBC,1.0,500,USD,500,2.5,,,7.0,20,"Abuja Light Rail Project, 78km "
Implementation,2013,Nigeria,WA,,,Government,Eximbank,PEBC,1.0,100,USD,100,2.5,,,7.0,20,ICT Infrastructure Backbone I Project
Implementation,2013,Nigeria,WA,,,Government,Eximbank,PEBC,1.0,984,USD,984,2.5,,,,19,Zungeru Hydroelectric Project 700MW
Completed,2010,Nigeria,WA,,,Government,Eximbank,PEBC,1.0,500,USD,500,2.5,,,7.0,20,"Railway Modernisation Project 1 (Idu-Kaduna), 187km"
Implementation,2013,Nigeria,WA,,,Government,Eximbank,PEBC,1.0,500,USD,500,2.5,,,7.0,20,4 Airports Terminal Expansion Projects
Completed,2017,Nigeria,WA,,,Government,Eximbank,PEBC,1.0,1267,USD,1267,2.5,,,,20,Lagos-Ibadan Railway Modernisation Project II
Signed,2018,Nigeria,WA,,,Government,Eximbank,Loan,1.0,389,USD,389,2.5,,,7.0,20,Greater Abuja Water Supply Project
Signed,2018,Nigeria,WA,,,Government,Eximbank,EBC,1.0,157,USD,157,2.5,,,,20,Supply of Rolling Stocks and Depot Equipment for Abuja Light Rail Project
Signed,2018,Nigeria,WA,,,Government,Eximbank,Loan,1.0,2300,CNY,334,2.5,,,,,National ICT Infrastructure Backbone Phase II Project
Implementation,2017,Nigeria,WA,,,Government,Eximbank,PEBC,1.0,461,USD,461,2.5,,,,20,"Abuja-Keffi-Makurdi Road Rehabilitation and Upgrade, 227km"
Implementation,2019,Nigeria,WA,6.0,JV,"Lekki Port LFTZ Enterprise Ltd. (Lekki Port Investment Holdings Inc.) (China Harbour Engineering Company Ltd. (CHEC) & Tolaram Group 75%, Lagos State Government 20%, Nigerian Ports Authority (NPA) 5%)",CDB,Loan,1.0,629,USD,629,,,,,,Lekki Deep Water Port
Signed,2019,Nigeria,WA,,,Government,Eximbank,Loan,1.0,209,USD,209,,,,,,Four Airport Terminals Expansion Incremental Project
Signed,2019,Nigeria,WA,,,Government,Eximbank,Loan,1.0,184,USD,184,,,,,,Four Airport Terminals Expansion Ancillary Project
Completed,2006,Sierra Leone,WA,2.0,AfrStateCom,Sierra Leone Telecommunications (Sierratel) (SOE),Eximbank,CL,1.0,133,CNY,17,2,,,5.0,15,Sierra Leone Rural and Sub-urban Telecommunication CDMA Network Project
Completed,2012,Sierra Leone,WA,,,Government,Eximbank,CL,1.0,15,USD,15,2,,,5.0,20,National Optic Fiber Backbone Project
Completed,2004,Sierra Leone,WA,,,Government,"China National Electric Engineering Co., Ltd. (CNEEC)",SC,1.0,3,USD,3,,,,,,"Goma Hydropower Project Repairs in Dodo chiefdom Kenema District, Guala Village- 4X1.5MW"
Completed,2011,Sierra Leone,WA,,,Government,Eximbank,CL,1.0,100,CNY,16,2,,,5.0,20,Sierra Leone's National Security Network
Completed,2014,Sierra Leone,WA,,,Government,Poly Technologies Inc.,SC,1.0,12,USD,12,,,,,,Purchase of 100 Buses
Implementation,2016,Sierra Leone,WA,7.0,ChnCom,Wellington-Masiaka Toll Road PPP (CREC),China Railway Engineering Corporation (CREC),SC,2.0,165,USD,0,,,,4.0,27,"Wellington-Masiaka Toll Road, 67km"
Implementation,2019,Sierra Leone,WA,,,Government,Eximbank,CL,1.0,30,USD,30,2,,,4.0,,National Fiber Optic Backbone Project Phase 2
Completed,2007,Senegal,WA,,,Government,Eximbank,CL,1.0,370,CNY,51,,,,,,"28km Dakar Loop Power Transmission Projects, 4x90kV (360kV), Phase I "
Completed,2009,Senegal,WA,,,Government,Eximbank,CL,1.0,160,CNY,23,,,,,,Minibuses for Senbus and Bus assembly Production
Completed,2006,Senegal,WA,,,Government,Eximbank,CL,1.0,25000,XOF,50,,,,,,E-government Information Network Phase I
Signed,2009,Senegal,WA,,,Government,CIDCA,ZIL,1.0,30,CNY,4,0,,,,10,Unknown
Completed,2010,Senegal,WA,,,Government,Eximbank,CL,1.0,513,CNY,78,,,,,,"28km Dakar Loop Power Transmission Projects, 4x90kV (360kV), Phase II"
Completed,2012,Senegal,WA,,,Government,Eximbank,Loan,1.0,24000,XOF,48,,,,,,E-government Project Phase 2
Implementation,2015,Senegal,WA,,,Government,Eximbank,CL,1.0,530,CNY,82,,,,,,National Broadband
Implementation,2009,Senegal,WA,,,Government,Eximbank,CL,1.0,225,CNY,33,,,,,,National Security Communication
Implementation,2013,Senegal,WA,,,Government,Eximbank,EBC,1.0,70000,XOF,146,,,,,,"Gouina Hydropower 140MW Project, Senegal Portion"
Completed,2015,Senegal,WA,,,Government,Eximbank,Loan,1.0,416000,XOF,689,2,,,5.0,25,"Thies-Touba Toll Highway, 113km"
Signed,2013,Senegal,WA,,,Government,CN Gov,Loan,1.0,8000,XOF,17,,,,,,Boucle de Dakar Electricity Network Supplementary Phase
Completed,2015,Senegal,WA,,,Government,Eximbank,Loan,1.0,400,USD,400,,,,,,"Road connecting Blaise-Diagne International Airport (AIBD) to Mbour and Thiès Roads, 55km"
Implementation,2016,Senegal,WA,,,Government,Eximbank,CL,1.0,50000,XOF,79,,,,,,"Building and Rehabilitating 251 wells in 13 districts, 1800km pipeline"
Implementation,2016,Senegal,WA,,,Government,Eximbank,Loan,1.0,20000,XOF,32,,,,,,Fire Brigade Equipment
Completed,2018,Senegal,WA,,,Government,Eximbank,Loan,1.0,150,USD,150,,,,,,Smart Senegal Broadband Project
Implementation,2016,Senegal,WA,,,Government,Eximbank,CL,1.0,71,USD,71,,,,,,Building Foundiougne Brigde
Signed,2018,Senegal,WA,,,Government,ICBC,CommL,1.0,25596,XOF,45,,,,,,University Sine Saloum El-Hadj Ibrahima Niass (USSEIN)
Completed,2004,Togo,WA,2.0,AfrStateCom,Togo Cellulaire (Togocel),Eximbank,CL,1.0,20000,XOF,42,,,,,,Telecom Network Expansion Phase 1
Completed,2006,Togo,WA,2.0,AfrStateCom,Togo Cellulaire (Togocel),Eximbank,CL,1.0,20000,XOF,40,,,,,,Telecom Network Expansion Phase 2
Completed,2009,Togo,WA,2.0,AfrStateCom,Togo Cellulaire (Togocel),Eximbank,CL,1.0,220,CNY,32,,,,,,CDMA Transmission Project
Completed,2009,Togo,WA,,,Government,Eximbank,CL,1.0,99,USD,99,2,,13.0,7.0,20,"Phase I Togolese Road Network Renovation - Lome bypass, Aledjo Fault bypass, Montagne de Defale bypass, Asphalting of N1 between Tandjouare and Cinkasse (Togo-Burkina border), 12.1km"
Signed,2009,Togo,WA,,,Government,CIDCA,ZIL,1.0,30,CNY,4,0,,,,,Unknown
Completed,2010,Togo,WA,,,Government,Eximbank,CL,1.0,25,USD,25,2,,,5.0,20,E-Government Project
Signed,2011,Togo,WA,,,Government,CIDCA,ZIL,1.0,30,CNY,5,0,,,,10,Unknown
Completed,2012,Togo,WA,,,Government,Eximbank,CL,1.0,75,USD,75,,,,,,"New Lome International Airport (CL Portion, Total 150mn)"
Signed,2012,Togo,WA,,,Government,CIDCA,ZIL,1.0,30,CNY,5,0,,,,,Economic and Technical Cooperation Agreement
Implementation,2014,Togo,WA,,,Government,Eximbank,CL,1.0,55,USD,55,,,,5.0,25,"Public Solar Street Light/Lamp Project, Phase 1 & 2"
Completed,2013,Togo,WA,,,Government,Eximbank,CL,1.0,11848,XOF,25,,,,,,Sokode Electric Transformer Station
Completed,2013,Togo,WA,,,Government,Eximbank,CL,1.0,45000,XOF,94,,,,,,Phase II Lome Road Asphalting (Economic and Technical Cooperation Agreement and Concessional Loan Framework 3)
Signed,2016,Togo,WA,,,Government,Eximbank,CL,1.0,36000,XOF,57,,,,,,Adjarala Dam 147MW Add-on Loan
Completed,2016,Togo,WA,,,Government,CIDCA,ZIL,1.0,39000,XOF,62,0,,,,,Lome International Airport Taxiway and Corridor Extension
Completed,2012,Togo,WA,,,Government,Eximbank,EBC,1.0,75,USD,75,,,,,,"New Lome International Airport (EBC portion, total 150mn)"
Completed,2016,Togo,WA,,,Government,Eximbank,Loan,1.0,32640,XOF,44,,,,,,Niamtougou Airport Re-development
Signed,2010,Togo,WA,,,Government,CIDCA,ZIL,1.0,30,CNY,5,,,,,,Economic and Technical Cooperation Agreement
